model,split,flows,unknown,temperature,n_known,n_unknown,accuracy,macro_f1,auroc_msp,fpr95_msp,oscr_msp,auroc_energy,fpr95_energy,oscr_energy,ece,nll,brier,aurc,ece_ts,nll_ts,rho,seed,setting
teacher,val,ge5,near,4.051532348954536,191366,10483,0.21303679859536176,0.26458810790697407,0.43664548371972206,0.9675665362968616,0.13608052739900853,0.4513500868354457,0.9507774492034723,0.1336929398381093,0.6471627504638766,6.498612403869629,1.374747060756447,0.6084852982347757,0.18555240824392052,2.6849756240844727,1.0,0,both
teacher,val,ge5,far,4.051532348954536,191366,41787,0.21303679859536176,0.26458810790697407,0.5005592879879377,0.9658027616244287,0.14468427486634783,0.5056721206348253,0.9515638835044392,0.1428702152698751,0.6471627504638766,6.498612403869629,1.374747060756447,0.6084852982347757,0.18555240824392052,2.6849756240844727,1.0,0,both
student_both_direct,val,all,all,6.70596692136892,200000,53779,0.145615,0.15282156911689768,0.5257758084010486,0.954275832574053,0.11597522834191783,0.4963884543688057,0.9627735733278789,0.1111326223061046,0.727586653418988,10.73832893371582,1.527268528623416,0.6919314465015364,0.12492803948387504,3.053162097930908,1.0,0,both
student_both_direct,val,all,near,6.70596692136892,200000,10959,0.145615,0.15282156911689768,0.4525871774340724,0.956839127657633,0.106599535085318,0.44194184619947074,0.9798339264531435,0.10252830778355689,0.727586653418988,10.73832893371582,1.527268528623416,0.6919314465015364,0.12492803948387504,3.053162097930908,1.0,0,both
student_both_direct,val,all,far,6.70596692136892,200000,42820,0.145615,0.15282156911689768,0.5445071070177487,0.953619803829986,0.11837476646426905,0.5103230732134517,0.9584072863148062,0.11333474007473143,0.727586653418988,10.73832893371582,1.527268528623416,0.6919314465015364,0.12492803948387504,3.053162097930908,1.0,0,both
student_both_direct,val,ge5,all,6.70596692136892,191366,52270,0.14724663733369564,0.15458759316671764,0.5288678922019383,0.9538358523053376,0.11770535760160826,0.5005985492926099,0.9624067342643964,0.11327975957597419,0.7287626880701734,10.696467399597168,1.5275733591279734,0.6882572518544572,0.1292325519855002,3.020023822784424,1.0,0,both
student_both_direct,val,ge5,near,6.70596692136892,191366,10483,0.14724663733369564,0.15458759316671764,0.4556774163474153,0.9558332538395498,0.10820870001960599,0.44723083051370793,0.9800629590766002,0.1044575329070841,0.7287626880701734,10.696467399597168,1.5275733591279734,0.6882572518544572,0.1292325519855002,3.020023822784424,1.0,0,both
student_both_direct,val,ge5,far,6.70596692136892,191366,41787,0.14724663733369564,0.15458759316671764,0.5472290035136612,0.9533347691865891,0.12008776029699506,0.5139867751992131,0.9579773613803336,0.11549296947785699,0.7287626880701734,10.696467399597168,1.5275733591279734,0.6882572518544572,0.1292325519855002,3.020023822784424,1.0,0,both
student_both_kd,val,all,all,4.491439854212438,200000,53779,0.165035,0.20523220235812048,0.4997922222893695,0.9640194127819409,0.12374220876178435,0.48199886089365734,0.9658788746536753,0.12043168039569344,0.7115748083769531,7.923158645629883,1.48955906383249,0.6487838597329264,0.19219045502778143,2.9465384483337402,1.0,0,both
student_both_kd,val,all,near,4.491439854212438,200000,10959,0.165035,0.20523220235812048,0.4460705757824619,0.9641390637831919,0.11893397527146636,0.4272520487726983,0.9693402682726526,0.11369993475682087,0.7115748083769531,7.923158645629883,1.48955906383249,0.6487838597329264,0.19219045502778143,2.9465384483337402,1.0,0,both
student_both_kd,val,all,far,4.491439854212438,200000,42820,0.165035,0.20523220235812048,0.513541300385334,0.9639887902849136,0.12497278865016344,0.4960103114782812,0.964992993928071,0.12215454822512843,0.7115748083769531,7.923158645629883,1.48955906383249,0.6487838597329264,0.19219045502778143,2.9465384483337402,1.0,0,both
student_both_kd,val,ge5,all,4.491439854212438,191366,52270,0.16766823782699122,0.20781515846428764,0.5005691232900437,0.9643772718576621,0.12555052326357594,0.48345524993918587,0.9647407690836044,0.12227647932391125,0.709692347199125,7.812190532684326,1.4853447659842385,0.6446849372976635,0.19248874725308535,2.9139034748077393,1.0,0,both
student_both_kd,val,ge5,near,4.491439854212438,191366,10483,0.16766823782699122,0.20781515846428764,0.4485841044448012,0.9647047600877612,0.120948867623411,0.4316731972800073,0.9687112467805018,0.11585031714368267,0.709692347199125,7.812190532684326,1.4853447659842385,0.6446849372976635,0.19248874725308535,2.9139034748077393,1.0,0,both
student_both_kd,val,ge5,far,4.491439854212438,191366,41787,0.16766823782699122,0.20781515846428764,0.5136104747284018,0.9642951157058415,0.12670492908538292,0.4964456837589426,0.9637447052911192,0.12388859453044283,0.709692347199125,7.812190532684326,1.4853447659842385,0.6446849372976635,0.19248874725308535,2.9139034748077393,1.0,0,both
student_teacheronly_kd,val,all,all,2.312209552752477,200000,53779,0.930325,0.89462614975037,0.8544594614068688,0.7193514196991391,0.8348245716729579,0.8328352659030476,0.6901578683129103,0.8045693750348649,0.04800285925149922,0.42892852425575256,0.11488328852850867,0.00606524709072182,0.008132194907031917,0.2653656005859375,1.0,0,teacher_only
student_teacheronly_kd,val,all,near,2.312209552752477,200000,10959,0.930325,0.89462614975037,0.8471375084405512,0.7387535359065608,0.8291132703713844,0.8154491050734557,0.7615658362989324,0.7906985085318005,0.04800285925149922,0.42892852425575256,0.11488328852850867,0.00606524709072182,0.008132194907031917,0.2653656005859375,1.0,0,teacher_only
student_teacheronly_kd,val,all,far,2.312209552752477,200000,42820,0.930325,0.89462614975037,0.8563333820644558,0.7143858010275572,0.8362862753386269,0.837284937470808,0.6718822979915927,0.8081193709715087,0.04800285925149922,0.42892852425575256,0.11488328852850867,0.00606524709072182,0.008132194907031917,0.2653656005859375,1.0,0,teacher_only
student_teacheronly_kd,val,ge5,all,2.312209552752477,191366,52270,0.9405380266086975,0.9059299492114586,0.8629843268670311,0.6861297111153626,0.8475870181029767,0.8438883297021373,0.6347618136598431,0.8185663257696035,0.040701862693838346,0.3550237715244293,0.09766501265913859,0.004740639827027087,0.006800931619255179,0.22200490534305573,1.0,0,teacher_only
student_teacheronly_kd,val,ge5,near,2.312209552752477,191366,10483,0.9405380266086975,0.9059299492114586,0.8545187714425411,0.7156348373557188,0.8408067403053185,0.8280924259811467,0.7069541161881141,0.8057623939500479,0.040701862693838346,0.3550237715244293,0.09766501265913859,0.004740639827027087,0.006800931619255179,0.22200490534305573,1.0,0,teacher_only
student_teacheronly_kd,val,ge5,far,2.312209552752477,191366,41787,0.9405380266086975,0.9059299492114586,0.8651080595474084,0.6787278340153636,0.8492879694072784,0.8478510084947557,0.6166511115897289,0.8217784160671697,0.040701862693838346,0.3550237715244293,0.09766501265913859,0.004740639827027087,0.006800931619255179,0.22200490534305573,1.0,0,teacher_only
student_plain_direct,val,all,all,1.0606262849611976,200000,53779,0.94082,0.912440449062032,0.8637880160006693,0.7259153201063612,0.8454985186596999,0.8171930855910301,0.7460161029398092,0.7944128603172242,0.0033133003538846914,0.2111828327178955,0.08398738800139298,0.004010730667757608,0.006302497888207459,0.2106243520975113,,1,teacher_only
student_plain_direct,val,all,near,1.0606262849611976,200000,10959,0.94082,0.912440449062032,0.8430265224929282,0.7086412993886303,0.8246964061501962,0.7266842725157405,0.7679532804087964,0.7070359389542842,0.0033133003538846914,0.2111828327178955,0.08398738800139298,0.004010730667757608,0.006302497888207459,0.2106243520975113,,1,teacher_only
student_plain_direct,val,all,far,1.0606262849611976,200000,42820,0.94082,0.912440449062032,0.8691015425618871,0.7303362914525923,0.8508224409154601,0.8403571697220925,0.7404016814572629,0.8167753937412424,0.0033133003538846914,0.2111828327178955,0.08398738800139298,0.004010730667757608,0.006302497888207459,0.2106243520975113,,1,teacher_only
student_plain_direct,val,ge5,all,1.0606262849611976,191366,52270,0.949771641775446,0.9229421089456571,0.8766812739681642,0.6765448632102544,0.8607035484642236,0.8334632497785732,0.6939735986225368,0.8128531479960829,0.002907243545915401,0.17577721178531647,0.07167856370459237,0.003033657255426913,0.005518040669771651,0.17527039349079132,,1,teacher_only
student_plain_direct,val,ge5,near,1.0606262849611976,191366,10483,0.949771641775446,0.9229421089456571,0.8532709339691377,0.6757607555089192,0.8373981231661507,0.738693067604076,0.7164933702184489,0.720877469622399,0.002907243545915401,0.17577721178531647,0.07167856370459237,0.003033657255426913,0.005518040669771651,0.17527039349079132,,1,teacher_only
student_plain_direct,val,ge5,far,1.0606262849611976,191366,41787,0.949771641775446,0.9229421089456571,0.8825541673132188,0.6767415703448441,0.8665501221210954,0.8572380079506186,0.6883241199416086,0.8359268560007573,0.002907243545915401,0.17577721178531647,0.07167856370459237,0.003033657255426913,0.005518040669771651,0.17527039349079132,,1,teacher_only
teacher,val,all,all,1.290422754817755,200000,53779,0.97046,0.9573999619098157,0.9023639133304822,0.5867717882444821,0.8946910281894419,0.8441365114170959,0.6040833782703285,0.8337528010933637,0.006907457960285251,0.10446685552597046,0.042645002552333035,0.0011211782741507414,0.002171239151880189,0.09953660517930984,0.0,1,both
teacher,val,all,near,1.290422754817755,200000,10959,0.97046,0.9573999619098157,0.8712391459074733,0.5861848708823798,0.8638143690117711,0.815866343872616,0.6053472032119719,0.8056703786841866,0.006907457960285251,0.10446685552597046,0.042645002552333035,0.0011211782741507414,0.002171239151880189,0.09953660517930984,0.0,1,both
teacher,val,all,far,1.290422754817755,200000,42820,0.97046,0.9573999619098157,0.9103297313171416,0.5869219990658571,0.9025933473843999,0.851371746496964,0.6037599252685661,0.8409399862213919,0.006907457960285251,0.10446685552597046,0.042645002552333035,0.0011211782741507414,0.002171239151880189,0.09953660517930984,0.0,1,both
teacher,val,ge5,all,1.290422754817755,191366,52270,0.9759884200955238,0.965232145846263,0.9137487326147979,0.533116510426631,0.9073934987490708,0.8558224352150522,0.5438683757413431,0.8466846524157062,0.005830409136393425,0.08347373455762863,0.03494081100907287,0.0007972530982156659,0.0013542214932116782,0.07930697500705719,0.0,1,both
teacher,val,ge5,near,1.290422754817755,191366,10483,0.9759884200955238,0.965232145846263,0.8798910058052247,0.5499379948488028,0.8739451500260823,0.8248366031004223,0.5452637603739388,0.8158536920674145,0.005830409136393425,0.08347373455762863,0.03494081100907287,0.0007972530982156659,0.0013542214932116782,0.07930697500705719,0.0,1,both
teacher,val,ge5,far,1.290422754817755,191366,41787,0.9759884200955238,0.965232145846263,0.9222425357149189,0.5288965467729199,0.9157846021942354,0.8635957732880813,0.5435183190944552,0.8544191381967182,0.005830409136393425,0.08347373455762863,0.03494081100907287,0.0007972530982156659,0.0013542214932116782,0.07930697500705719,0.0,1,both
student_both_direct,val,all,all,1.0618160271891128,200000,53779,0.941895,0.9153757811384323,0.8583992140054668,0.7297086223246992,0.840971400732628,0.817781279495714,0.7536027073764853,0.7958974811729487,0.0031568638590722827,0.208160862326622,0.08269781677390707,0.003908667041748098,0.005971589079797254,0.20757584273815155,0.0,1,both
student_both_direct,val,all,near,1.0618160271891128,200000,10959,0.941895,0.9153757811384323,0.8262309797883018,0.707820056574505,0.8081591445387353,0.7309217063600694,0.7646683091522949,0.7122455885573501,0.0031568638590722827,0.208160862326622,0.08269781677390707,0.003908667041748098,0.005971589079797254,0.20757584273815155,0.0,1,both
student_both_direct,val,all,far,1.0618160271891128,200000,42820,0.941895,0.9153757811384323,0.8666320883348904,0.7353106025221859,0.8493691007706679,0.840011407052779,0.7507706679121906,0.8173066612564224,0.0031568638590722827,0.208160862326622,0.08269781677390707,0.003908667041748098,0.005971589079797254,0.20757584273815155,0.0,1,both
student_both_direct,val,ge5,all,1.0618160271891128,191366,52270,0.9509892039338231,0.9266725304231871,0.8712331816998201,0.6823608188253301,0.856081506794482,0.8341256042385561,0.6971494164912952,0.8143072840601066,0.0023970845445308335,0.17248456180095673,0.07030742692894099,0.002941241213766298,0.005418057478396278,0.17199492454528809,0.0,1,both
student_both_direct,val,ge5,near,1.0618160271891128,191366,10483,0.9509892039338231,0.9266725304231871,0.8347984391653682,0.6644090432128208,0.8192343912137714,0.74196274280602,0.7183058284842125,0.7251066332884728,0.0023970845445308335,0.17248456180095673,0.07030742692894099,0.002941241213766298,0.005418057478396278,0.17199492454528809,0.0,1,both
student_both_direct,val,ge5,far,1.0618160271891128,191366,41787,0.9509892039338231,0.9266725304231871,0.8803734742785805,0.6868643357982147,0.865325250366229,0.8572462703882502,0.6918419604183119,0.8366848278425996,0.0023970845445308335,0.17248456180095673,0.07030742692894099,0.002941241213766298,0.005418057478396278,0.17199492454528809,0.0,1,both
student_both_kd,val,all,all,1.711298823906633,200000,53779,0.92496,0.8912374699633375,0.8443181721489801,0.761933096561855,0.8201586642555645,0.8104181669889734,0.7310660294910653,0.7825860349764777,0.037583614414855804,0.32366541028022766,0.11354408124566719,0.0061504083869516725,0.006209091473594296,0.2624589800834656,0.0,1,both
student_both_kd,val,all,near,1.711298823906633,200000,10959,0.92496,0.8912374699633375,0.8365692319098458,0.7290811205401952,0.8114222971986496,0.7839128004379962,0.7690482708276303,0.7583672296742404,0.037583614414855804,0.32366541028022766,0.11354408124566719,0.0061504083869516725,0.006209091473594296,0.2624589800834656,0.0,1,both
student_both_kd,val,all,far,1.711298823906633,200000,42820,0.92496,0.8912374699633375,0.846301372431107,0.7703409621672116,0.8223945784680057,0.8172017333605792,0.721345165810369,0.7887843975945819,0.037583614414855804,0.32366541028022766,0.11354408124566719,0.0061504083869516725,0.006209091473594296,0.2624589800834656,0.0,1,both
student_both_kd,val,ge5,all,1.711298823906633,191366,52270,0.9368487610129281,0.9037733744799321,0.8561858862034826,0.7235890568203558,0.8357272741063548,0.8236831667029706,0.6803520183661756,0.7987894750410018,0.03166325825064462,0.26749110221862793,0.09594342107330081,0.004606161242527125,0.005717860826887042,0.21678733825683594,0.0,1,both
student_both_kd,val,ge5,near,1.711298823906633,191366,10483,0.9368487610129281,0.9037733744799321,0.8455597636268899,0.6979872173995993,0.8246585542394405,0.7958538555994776,0.7207860345320996,0.7729255001467836,0.03166325825064462,0.26749110221862793,0.09594342107330081,0.004606161242527125,0.005717860826887042,0.21678733825683594,0.0,1,both
student_both_kd,val,ge5,far,1.711298823906633,191366,41787,0.9368487610129281,0.9037733744799321,0.8588516349523856,0.7300117261349224,0.8385040561286312,0.8306646362580454,0.6702084380309665,0.8052779056250615,0.03166325825064462,0.26749110221862793,0.09594342107330081,0.004606161242527125,0.005717860826887042,0.21678733825683594,0.0,1,both
student_teacheronly_kd,val,all,all,1.7047203902148245,200000,53779,0.92595,0.8933186064912342,0.8523689636754123,0.7515015154614255,0.8274297303780286,0.8212719993863776,0.7198534744045073,0.7924584431655479,0.03636039822623137,0.3212926685810089,0.11225636999453303,0.006142928273450982,0.005431123428381999,0.26108208298683167,0.0,1,teacher_only
student_teacheronly_kd,val,all,near,1.7047203902148245,200000,10959,0.92595,0.8933186064912342,0.8389143279496305,0.737293548681449,0.8139636002372479,0.7779989542841501,0.7635733187334611,0.752786799890501,0.03636039822623137,0.3212926685810089,0.11225636999453303,0.006142928273450982,0.005431123428381999,0.26108208298683167,0.0,1,teacher_only
student_teacheronly_kd,val,all,far,1.7047203902148245,200000,42820,0.92595,0.8933186064912342,0.8558124329168613,0.7551377860812705,0.8308761414058851,0.8323469480382999,0.7086641756188697,0.8026116785380663,0.03636039822623137,0.3212926685810089,0.11225636999453303,0.006142928273450982,0.005431123428381999,0.26108208298683167,0.0,1,teacher_only
student_teacheronly_kd,val,ge5,all,1.7047203902148245,191366,52270,0.9375124107730736,0.9059157019412974,0.8647183353925405,0.7058924813468529,0.8433362232661478,0.8348727224553738,0.6601109623110771,0.80882323520299,0.031032720092293672,0.2655665874481201,0.09505359022239004,0.004637273687653622,0.0049982547393488605,0.2153056561946869,0.0,1,teacher_only
student_teacheronly_kd,val,ge5,near,1.7047203902148245,191366,10483,0.9375124107730736,0.9059157019412974,0.8483940116562421,0.7014213488505199,0.8274222346393911,0.7894699017802383,0.7246017361442335,0.7667351695164264,0.031032720092293672,0.2655665874481201,0.09505359022239004,0.004637273687653622,0.0049982547393488605,0.2153056561946869,0.0,1,teacher_only
student_teacheronly_kd,val,ge5,far,1.7047203902148245,191366,41787,0.9375124107730736,0.9059157019412974,0.8688135775905355,0.7070141431545696,0.8473285257232348,0.8462628143293406,0.6439323234498767,0.8193817627975108,0.031032720092293672,0.2655665874481201,0.09505359022239004,0.004637273687653622,0.0049982547393488605,0.2153056561946869,0.0,1,teacher_only
teacher,val,all,all,1.3518138204759091,200000,53779,0.96393,0.9487841428234077,0.8902734526023168,0.6199445880362223,0.8798599893080943,0.8321934342401309,0.6234589709738002,0.8187026887818667,0.011560468418933462,0.12748876214027405,0.05245872969441256,0.0016444928531288247,0.0017402334357798103,0.11876177787780762,0.5,1,both
teacher,val,all,near,1.3518138204759091,200000,10959,0.96393,0.9487841428234077,0.873534822520303,0.6186695866411169,0.863233774979469,0.8180044851263801,0.6379231681722785,0.8046519016333608,0.011560468418933462,0.12748876214027405,0.05245872969441256,0.0016444928531288247,0.0017402334357798103,0.11876177787780762,0.5,1,both
teacher,val,all,far,1.3518138204759091,200000,42820,0.96393,0.9487841428234077,0.8945574004553947,0.6202709014479215,0.8841151663942082,0.8358248376342832,0.6197571228397944,0.8222987321345167,0.011560468418933462,0.12748876214027405,0.05245872969441256,0.0016444928531288247,0.0017402334357798103,0.11876177787780762,0.5,1,both
teacher,val,ge5,all,1.3518138204759091,191366,52270,0.9702402725667046,0.9578950484005568,0.9017038459218858,0.5659843122249857,0.8930038856245628,0.8439700371344308,0.5704993303998469,0.83195269555208,0.009776359901068715,0.1029396578669548,0.04334748087389486,0.0011867790292869667,0.001701131716664715,0.09570986032485962,0.5,1,both
teacher,val,ge5,near,1.3518138204759091,191366,10483,0.9702402725667046,0.9578950484005568,0.8827865776104862,0.5695888581512926,0.8743296557488367,0.8279862482804595,0.57493084040828,0.8160273941638119,0.009776359901068715,0.1029396578669548,0.04334748087389486,0.0011867790292869667,0.001701131716664715,0.09570986032485962,0.5,1,both
teacher,val,ge5,far,1.3518138204759091,191366,41787,0.9702402725667046,0.9578950484005568,0.9064495736292684,0.5650800488190107,0.8976886428884783,0.8479798501996466,0.5693876085864025,0.835947836013305,0.009776359901068715,0.1029396578669548,0.04334748087389486,0.0011867790292869667,0.001701131716664715,0.09570986032485962,0.5,1,both
student_both_direct,val,all,all,1.1208654367529893,200000,53779,0.92891,0.8976594271309899,0.8464248682106399,0.7474478885810446,0.8229794337008869,0.8035413982688411,0.7737592740660852,0.7754914001747892,0.006887909838594526,0.24896396696567535,0.10088594295873325,0.0059145369516423844,0.004763534902408723,0.24637094140052795,0.5,1,both
student_both_direct,val,all,near,1.1208654367529893,200000,10959,0.92891,0.8976594271309899,0.8200065528332876,0.7354685646500593,0.796112613833379,0.715806804681084,0.7926818140341272,0.692038259877726,0.006887909838594526,0.24896396696567535,0.10088594295873325,0.0059145369516423844,0.004763534902408723,0.24637094140052795,0.5,1,both
student_both_direct,val,all,far,1.1208654367529893,200000,42820,0.92891,0.8976594271309899,0.853186155418029,0.7505137786081271,0.8298555074731435,0.8259954713918729,0.7689163942083139,0.7968497132181225,0.006887909838594526,0.24896396696567535,0.10088594295873325,0.0059145369516423844,0.004763534902408723,0.24637094140052795,0.5,1,both
student_both_direct,val,ge5,all,1.1208654367529893,191366,52270,0.9392995620956701,0.9094413978041235,0.8594113191720955,0.7066386072316817,0.8388282342928257,0.8192994125760527,0.7250621771570691,0.7938382129877597,0.005818843858917136,0.2081938236951828,0.08661261361497541,0.004552547489620422,0.0046616347640904745,0.20620746910572052,0.5,1,both
student_both_direct,val,ge5,near,1.1208654367529893,191366,10483,0.9392995620956701,0.9094413978041235,0.8292276196923027,0.6993227129638462,0.8084110700254015,0.7265407012108309,0.7500715444052275,0.7050072127928463,0.005818843858917136,0.2081938236951828,0.08661261361497541,0.004552547489620422,0.0046616347640904745,0.20620746910572052,0.5,1,both
student_both_direct,val,ge5,far,1.1208654367529893,191366,41787,0.9392995620956701,0.9094413978041235,0.8669834282406255,0.7084739272979634,0.846458912087724,0.8425695581055622,0.7187881398521071,0.8161230234561658,0.005818843858917136,0.2081938236951828,0.08661261361497541,0.004552547489620422,0.0046616347640904745,0.20620746910572052,0.5,1,both
student_both_kd,val,all,all,1.7569896359461323,200000,53779,0.9171,0.882281542001015,0.8355117128433032,0.7654102902619981,0.8071062330091672,0.8070973293478867,0.7419438814407111,0.774630643838673,0.043322577478513105,0.3664935231208801,0.12704345617990245,0.007899042151551773,0.005980711032375692,0.29079869389533997,0.5,1,both
student_both_kd,val,all,near,1.7569896359461323,200000,10959,0.9171,0.882281542001015,0.8373798608449676,0.7534446573592481,0.8081263929190619,0.7945321813121636,0.7755269641390637,0.7646635067068164,0.043322577478513105,0.3664935231208801,0.12704345617990245,0.007899042151551773,0.005980711032375692,0.29079869389533997,0.5,1,both
student_both_kd,val,all,far,1.7569896359461323,200000,42820,0.9171,0.882281542001015,0.8350335943484353,0.7684726763194769,0.8068451416394209,0.8103131503970107,0.7333489023820644,0.777181551261093,0.043322577478513105,0.3664935231208801,0.12704345617990245,0.007899042151551773,0.005980711032375692,0.29079869389533997,0.5,1,both
student_both_kd,val,ge5,all,1.7569896359461323,191366,52270,0.9294231995234263,0.8950219352330983,0.8472365077195221,0.7312033671321982,0.8228441175150534,0.8208711346322163,0.6925196097187679,0.7915656823573776,0.03694501025150495,0.3061782419681549,0.10861463173774447,0.006075352889107916,0.005362555089285139,0.24302881956100464,0.5,1,both
student_both_kd,val,ge5,near,1.7569896359461323,191366,10483,0.9294231995234263,0.8950219352330983,0.847249039469459,0.7267957645712105,0.8224144133991993,0.808293326292,0.7301345034818277,0.7812337290121021,0.03694501025150495,0.3061782419681549,0.10861463173774447,0.006075352889107916,0.005362555089285139,0.24302881956100464,0.5,1,both
student_both_kd,val,ge5,far,1.7569896359461323,191366,41787,0.9294231995234263,0.8950219352330983,0.8472333639108116,0.732309091344198,0.8229519163100493,0.8240264978990333,0.6830832555579487,0.7941576336082097,0.03694501025150495,0.3061782419681549,0.10861463173774447,0.006075352889107916,0.005362555089285139,0.24302881956100464,0.5,1,both
student_teacheronly_kd,val,all,all,1.7864221469978832,200000,53779,0.926525,0.8926532543703583,0.8482388754439465,0.7477639970992395,0.8243327943063277,0.826817105608137,0.7076182152884956,0.7983623014559587,0.03941063683182005,0.3287055790424347,0.11274571366654385,0.005917661381877603,0.006012486710287602,0.25787848234176636,0.5,1,teacher_only
student_teacheronly_kd,val,all,near,1.7864221469978832,200000,10959,0.926525,0.8926532543703583,0.8475293968427776,0.7257961492836937,0.8228176526142896,0.806596804681084,0.7495209416917602,0.7805830646044346,0.03941063683182005,0.3287055790424347,0.11274571366654385,0.005917661381877603,0.006012486710287602,0.25787848234176636,0.5,1,teacher_only
student_teacheronly_kd,val,all,far,1.7864221469978832,200000,42820,0.926525,0.8926532543703583,0.8484204535847735,0.7533862680990191,0.8247205672582905,0.8319921237739373,0.6968939747781411,0.802912573680523,0.03941063683182005,0.3287055790424347,0.11274571366654385,0.005917661381877603,0.006012486710287602,0.25787848234176636,0.5,1,teacher_only
student_teacheronly_kd,val,ge5,all,1.7864221469978832,191366,52270,0.9378154949155022,0.904929840280399,0.859889239894311,0.7102544480581595,0.8395951603598997,0.8404597066615054,0.6488234168739239,0.8147850759171261,0.033448594605952134,0.2739967405796051,0.09577854741505464,0.00448494572041112,0.005416091022652034,0.214304119348526,0.5,1,teacher_only
student_teacheronly_kd,val,ge5,near,1.7864221469978832,191366,10483,0.9378154949155022,0.904929840280399,0.8570312743999238,0.6884479633692645,0.8363712787932864,0.819922548102431,0.7060955833253839,0.7963404905999176,0.033448594605952134,0.2739967405796051,0.09577854741505464,0.00448494572041112,0.005416091022652034,0.214304119348526,0.5,1,teacher_only
student_teacheronly_kd,val,ge5,far,1.7864221469978832,191366,41787,0.9378154949155022,0.904929840280399,0.8606062105377565,0.7157249862397397,0.8404039274516462,0.8456118121769716,0.6344556919616149,0.8194122228259806,0.033448594605952134,0.2739967405796051,0.09577854741505464,0.00448494572041112,0.005416091022652034,0.214304119348526,0.5,1,teacher_only
teacher,val,all,all,1.5747083658869643,200000,53779,0.93393,0.9031233985899035,0.8683641091318173,0.6924821956525782,0.8429464140277804,0.8377886468231094,0.6699827070045928,0.8076748949404042,0.03193561171248559,0.25149762630462646,0.10111531534657177,0.005672272569882925,0.005273493068069203,0.21470922231674194,0.9,1,both
teacher,val,all,near,1.5747083658869643,200000,10959,0.93393,0.9031233985899035,0.8421353428688748,0.6972351491924446,0.8178768774523224,0.8180124491285701,0.6792590564832558,0.7891841687197738,0.03193561171248559,0.25149762630462646,0.10111531534657177,0.005672272569882925,0.005273493068069203,0.21470922231674194,0.9,1,both
teacher,val,all,far,1.5747083658869643,200000,42820,0.93393,0.9031233985899035,0.8750768846917328,0.6912657636618402,0.8493625058383933,0.8428500048458664,0.6676085941148996,0.8124072599252685,0.03193561171248559,0.25149762630462646,0.10111531534657177,0.005672272569882925,0.005273493068069203,0.21470922231674194,0.9,1,both
teacher,val,ge5,all,1.5747083658869643,191366,52270,0.944451992516957,0.9156327019239421,0.879931781214666,0.6502008800459155,0.8582973874250095,0.8508564391911903,0.6132772144633633,0.8239230106254443,0.02658411759145017,0.2072097808122635,0.08531352067603684,0.004288078617356318,0.00423389814616759,0.1779109239578247,0.9,1,both
teacher,val,ge5,near,1.5747083658869643,191366,10483,0.944451992516957,0.9156327019239421,0.8513421533919007,0.6572546026900696,0.8309147687606631,0.8294246976119132,0.6265382047123915,0.8036714710781006,0.02658411759145017,0.2072097808122635,0.08531352067603684,0.004288078617356318,0.00423389814616759,0.1779109239578247,0.9,1,both
teacher,val,ge5,far,1.5747083658869643,191366,41787,0.944451992516957,0.9156327019239421,0.8871039895202646,0.6484313303180415,0.8651667963669853,0.8562329665077137,0.609950463062675,0.8290034636150057,0.02658411759145017,0.2072097808122635,0.08531352067603684,0.004288078617356318,0.00423389814616759,0.1779109239578247,0.9,1,both
student_both_direct,val,all,all,1.3900620707342786,200000,53779,0.87315,0.8178908377540669,0.806035384862121,0.7966678443258521,0.7543218523959165,0.7931600868368693,0.7994942263708883,0.7331352761300879,0.0448388495018333,0.4520794153213501,0.1856107084567437,0.019625582051539178,0.005207848732434202,0.4170812964439392,0.9,1,both
student_both_direct,val,all,near,1.3900620707342786,200000,10959,0.87315,0.8178908377540669,0.7823612843325121,0.7944155488639474,0.7325182685464002,0.6952327821881559,0.8271740122273931,0.6466517925905648,0.0448388495018333,0.4520794153213501,0.1856107084567437,0.019625582051539178,0.005207848732434202,0.4170812964439392,0.9,1,both
student_both_direct,val,all,far,1.3900620707342786,200000,42820,0.87315,0.8178908377540669,0.8120943402031762,0.7972442783745913,0.7599020830219524,0.8182227989257356,0.7924100887435778,0.7552691503970108,0.0448388495018333,0.4520794153213501,0.1856107084567437,0.019625582051539178,0.005207848732434202,0.4170812964439392,0.9,1,both
student_both_direct,val,ge5,all,1.3900620707342786,191366,52270,0.8889719176865274,0.8342183756208468,0.8183795580621994,0.7730820738473312,0.7724025156837592,0.8081818055915821,0.7643007461258848,0.7528908131434044,0.03748733084511609,0.38738709688186646,0.16337960260559486,0.01598152022797455,0.0038998521976621376,0.3602294623851776,0.9,1,both
student_both_direct,val,ge5,near,1.3900620707342786,191366,10483,0.8889719176865274,0.8342183756208468,0.7934249590698029,0.7713440808928742,0.7491001078217947,0.707003755292551,0.7935705427835543,0.6621511966051202,0.03748733084511609,0.38738709688186646,0.16337960260559486,0.01598152022797455,0.0038998521976621376,0.3602294623851776,0.9,1,both
student_both_direct,val,ge5,far,1.3900620707342786,191366,41787,0.8889719176865274,0.8342183756208468,0.8246398557920507,0.7735180797855793,0.778248332363994,0.8335640895862395,0.7569579055687176,0.7756544334121684,0.03748733084511609,0.38738709688186646,0.16337960260559486,0.01598152022797455,0.0038998521976621376,0.3602294623851776,0.9,1,both
